,provincia,poblacion,total,nuevas,probables,lat,lng,created_at
4354,Imbabura,476257,111,3,4,0.362678,-78.130667,23/09/2020
4355,Loja,521154,191,0,41,-3.983333,-79.2,23/09/2020
4356,Los Ríos,921763,334,2,189,-1.8,-79.533333,23/09/2020
4357,Manabí,1562079,931,7,866,-1.056181,-80.455217,23/09/2020
4358,Morona Santiago,196535,21,0,0,-2.3,-78.116667,23/09/2020
4359,Napo,133705,67,0,3,-0.989,-77.8159,23/09/2020
4360,Orellana,161338,49,0,18,-0.466667,-76.966667,23/09/2020
4361,Pastaza,114202,52,0,6,-1.066667,-78.001111,23/09/2020
4362,Pichincha,3228233,1357,15,221,-0.218611,-78.509722,23/09/2020
4363,Santa Elena,401178,362,1,273,-2.2267,-80.8583,23/09/2020
4364,Sto. Domingo Tsáchilas,511151,344,1,99,-0.254167,-79.171944,23/09/2020
4365,Sucumbíos,230503,90,0,2,0.084722,-76.882778,23/09/2020
4366,Tungurahua,590600,242,2,200,-1.241667,-78.619722,23/09/2020
4367,Zamora Chinchipe,120416,46,0,1,-4.12,-78.8,23/09/2020
4368,Azuay,881394,149,0,9,-2.897414,-79.004481,24/09/2020
4369,Bolívar,209933,62,0,7,-1.605556,-79.003056,24/09/2020
4370,Carchi,186869,84,1,1,0.81218,-77.71633,24/09/2020
4371,Cañar,281396,68,0,6,-2.733333,-78.833333,24/09/2020
4372,Chimborazo,524004,292,0,64,-1.674347,-78.648294,24/09/2020
4373,Cotopaxi,488716,219,1,43,-0.933333,-78.616667,24/09/2020
4374,El Oro,715751,390,1,113,-3.266667,-79.966667,24/09/2020
4375,Esmeraldas,591083,205,0,36,1.05,-79.2,24/09/2020
4376,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,24/09/2020
4377,Guayas,4387434,1711,0,1595,-2.183333,-79.883333,24/09/2020
4378,Imbabura,476257,111,0,4,0.362678,-78.130667,24/09/2020
4379,Loja,521154,193,2,41,-3.983333,-79.2,24/09/2020
4380,Los Ríos,921763,335,1,189,-1.8,-79.533333,24/09/2020
4381,Manabí,1562079,931,0,866,-1.056181,-80.455217,24/09/2020
4382,Morona Santiago,196535,21,0,0,-2.3,-78.116667,24/09/2020
4383,Napo,133705,68,1,3,-0.989,-77.8159,24/09/2020
4384,Orellana,161338,50,1,18,-0.466667,-76.966667,24/09/2020
4385,Pastaza,114202,52,0,6,-1.066667,-78.001111,24/09/2020
4386,Pichincha,3228233,1385,28,224,-0.218611,-78.509722,24/09/2020
4387,Santa Elena,401178,362,0,273,-2.2267,-80.8583,24/09/2020
4388,Sto. Domingo Tsáchilas,511151,344,0,99,-0.254167,-79.171944,24/09/2020
4389,Sucumbíos,230503,90,0,2,0.084722,-76.882778,24/09/2020
4390,Tungurahua,590600,244,2,199,-1.241667,-78.619722,24/09/2020
4391,Zamora Chinchipe,120416,47,1,0,-4.12,-78.8,24/09/2020
4392,Azuay,881394,150,1,9,-2.897414,-79.004481,25/09/2020
4393,Bolívar,209933,62,0,7,-1.605556,-79.003056,25/09/2020
4394,Carchi,186869,85,1,1,0.81218,-77.71633,25/09/2020
4395,Cañar,281396,69,1,6,-2.733333,-78.833333,25/09/2020
4396,Chimborazo,524004,292,0,64,-1.674347,-78.648294,25/09/2020
4397,Cotopaxi,488716,219,0,43,-0.933333,-78.616667,25/09/2020
4398,El Oro,715751,390,0,113,-3.266667,-79.966667,25/09/2020
4399,Esmeraldas,591083,205,0,36,1.05,-79.2,25/09/2020
4400,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,25/09/2020
4401,Guayas,4387434,1713,2,1595,-2.183333,-79.883333,25/09/2020
4402,Imbabura,476257,117,6,4,0.362678,-78.130667,25/09/2020
4403,Loja,521154,193,0,41,-3.983333,-79.2,25/09/2020
4404,Los Ríos,921763,335,0,189,-1.8,-79.533333,25/09/2020
4405,Manabí,1562079,931,0,867,-1.056181,-80.455217,25/09/2020
4406,Morona Santiago,196535,21,0,0,-2.3,-78.116667,25/09/2020
4407,Napo,133705,69,1,3,-0.989,-77.8159,25/09/2020
4408,Orellana,161338,50,0,18,-0.466667,-76.966667,25/09/2020
4409,Pastaza,114202,52,0,6,-1.066667,-78.001111,25/09/2020
4410,Pichincha,3228233,1395,10,224,-0.218611,-78.509722,25/09/2020
4411,Santa Elena,401178,362,0,273,-2.2267,-80.8583,25/09/2020
4412,Sto. Domingo Tsáchilas,511151,344,0,99,-0.254167,-79.171944,25/09/2020
4413,Sucumbíos,230503,90,0,2,0.084722,-76.882778,25/09/2020
4414,Tungurahua,590600,244,0,199,-1.241667,-78.619722,25/09/2020
4415,Zamora Chinchipe,120416,47,0,0,-4.12,-78.8,25/09/2020
4416,Azuay,881394,150,0,9,-2.897414,-79.004481,26/09/2020
4417,Bolívar,209933,63,1,7,-1.605556,-79.003056,26/09/2020
4418,Carchi,186869,89,4,1,0.81218,-77.71633,26/09/2020
4419,Cañar,281396,69,0,6,-2.733333,-78.833333,26/09/2020
4420,Chimborazo,524004,292,0,64,-1.674347,-78.648294,26/09/2020
4421,Cotopaxi,488716,221,2,43,-0.933333,-78.616667,26/09/2020
4422,El Oro,715751,390,0,115,-3.266667,-79.966667,26/09/2020
4423,Esmeraldas,591083,206,1,36,1.05,-79.2,26/09/2020
4424,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,26/09/2020
4425,Guayas,4387434,1713,0,1595,-2.183333,-79.883333,26/09/2020
4426,Imbabura,476257,118,1,4,0.362678,-78.130667,26/09/2020
4427,Loja,521154,193,0,41,-3.983333,-79.2,26/09/2020
4428,Los Ríos,921763,336,1,189,-1.8,-79.533333,26/09/2020
4429,Manabí,1562079,931,0,867,-1.056181,-80.455217,26/09/2020
4430,Morona Santiago,196535,21,0,0,-2.3,-78.116667,26/09/2020
4431,Napo,133705,69,0,3,-0.989,-77.8159,26/09/2020
4432,Orellana,161338,51,1,18,-0.466667,-76.966667,26/09/2020
4433,Pastaza,114202,52,0,6,-1.066667,-78.001111,26/09/2020
4434,Pichincha,3228233,1414,19,225,-0.218611,-78.509722,26/09/2020
4435,Santa Elena,401178,365,3,273,-2.2267,-80.8583,26/09/2020
4436,Sto. Domingo Tsáchilas,511151,345,1,99,-0.254167,-79.171944,26/09/2020
4437,Sucumbíos,230503,90,0,2,0.084722,-76.882778,26/09/2020
4438,Tungurahua,590600,244,0,199,-1.241667,-78.619722,26/09/2020
4439,Zamora Chinchipe,120416,47,0,0,-4.12,-78.8,26/09/2020
4440,Azuay,881394,150,0,9,-2.897414,-79.004481,27/09/2020
4441,Bolívar,209933,63,0,7,-1.605556,-79.003056,27/09/2020
4442,Carchi,186869,89,0,1,0.81218,-77.71633,27/09/2020
4443,Cañar,281396,69,0,6,-2.733333,-78.833333,27/09/2020
4444,Chimborazo,524004,292,0,64,-1.674347,-78.648294,27/09/2020
4445,Cotopaxi,488716,221,0,43,-0.933333,-78.616667,27/09/2020
4446,El Oro,715751,390,0,115,-3.266667,-79.966667,27/09/2020
4447,Esmeraldas,591083,206,0,36,1.05,-79.2,27/09/2020
4448,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,27/09/2020
4449,Guayas,4387434,1713,0,1595,-2.183333,-79.883333,27/09/2020
4450,Imbabura,476257,118,0,4,0.362678,-78.130667,27/09/2020
4451,Loja,521154,195,2,41,-3.983333,-79.2,27/09/2020
4452,Los Ríos,921763,337,1,189,-1.8,-79.533333,27/09/2020
4453,Manabí,1562079,931,0,867,-1.056181,-80.455217,27/09/2020
4454,Morona Santiago,196535,21,0,0,-2.3,-78.116667,27/09/2020
4455,Napo,133705,69,0,3,-0.989,-77.8159,27/09/2020
4456,Orellana,161338,51,0,18,-0.466667,-76.966667,27/09/2020
4457,Pastaza,114202,52,0,6,-1.066667,-78.001111,27/09/2020
4458,Pichincha,3228233,1417,3,225,-0.218611,-78.509722,27/09/2020
4459,Santa Elena,401178,365,0,273,-2.2267,-80.8583,27/09/2020
4460,Sto. Domingo Tsáchilas,511151,345,0,99,-0.254167,-79.171944,27/09/2020
4461,Sucumbíos,230503,90,0,2,0.084722,-76.882778,27/09/2020
4462,Tungurahua,590600,244,0,199,-1.241667,-78.619722,27/09/2020
4463,Zamora Chinchipe,120416,47,0,0,-4.12,-78.8,27/09/2020
4464,Azuay,881394,150,0,9,-2.897414,-79.004481,28/09/2020
4465,Bolívar,209933,63,0,7,-1.605556,-79.003056,28/09/2020
4466,Carchi,186869,89,0,1,0.81218,-77.71633,28/09/2020
4467,Cañar,281396,69,0,6,-2.733333,-78.833333,28/09/2020
4468,Chimborazo,524004,292,0,64,-1.674347,-78.648294,28/09/2020
4469,Cotopaxi,488716,221,0,43,-0.933333,-78.616667,28/09/2020
4470,El Oro,715751,390,0,115,-3.266667,-79.966667,28/09/2020
4471,Esmeraldas,591083,206,0,36,1.05,-79.2,28/09/2020
4472,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,28/09/2020
4473,Guayas,4387434,1713,0,1595,-2.183333,-79.883333,28/09/2020
4474,Imbabura,476257,118,0,4,0.362678,-78.130667,28/09/2020
4475,Loja,521154,195,0,41,-3.983333,-79.2,28/09/2020
4476,Los Ríos,921763,337,0,189,-1.8,-79.533333,28/09/2020
4477,Manabí,1562079,931,0,867,-1.056181,-80.455217,28/09/2020
4478,Morona Santiago,196535,21,0,0,-2.3,-78.116667,28/09/2020
4479,Napo,133705,69,0,3,-0.989,-77.8159,28/09/2020
4480,Orellana,161338,51,0,18,-0.466667,-76.966667,28/09/2020
4481,Pastaza,114202,52,0,6,-1.066667,-78.001111,28/09/2020
4482,Pichincha,3228233,1418,1,225,-0.218611,-78.509722,28/09/2020
4483,Santa Elena,401178,365,0,273,-2.2267,-80.8583,28/09/2020
4484,Sto. Domingo Tsáchilas,511151,345,0,99,-0.254167,-79.171944,28/09/2020
4485,Sucumbíos,230503,90,0,2,0.084722,-76.882778,28/09/2020
4486,Tungurahua,590600,244,0,199,-1.241667,-78.619722,28/09/2020
4487,Zamora Chinchipe,120416,47,0,0,-4.12,-78.8,28/09/2020
4488,Azuay,881394,152,2,9,-2.897414,-79.004481,29/09/2020
4489,Bolívar,209933,63,0,7,-1.605556,-79.003056,29/09/2020
4490,Carchi,186869,90,1,1,0.81218,-77.71633,29/09/2020
4491,Cañar,281396,69,0,6,-2.733333,-78.833333,29/09/2020
4492,Chimborazo,524004,292,0,64,-1.674347,-78.648294,29/09/2020
4493,Cotopaxi,488716,222,1,43,-0.933333,-78.616667,29/09/2020
4494,El Oro,715751,392,2,115,-3.266667,-79.966667,29/09/2020
4495,Esmeraldas,591083,207,1,36,1.05,-79.2,29/09/2020
4496,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,29/09/2020
4497,Guayas,4387434,1713,0,1595,-2.183333,-79.883333,29/09/2020
4498,Imbabura,476257,120,2,4,0.362678,-78.130667,29/09/2020
4499,Loja,521154,196,1,41,-3.983333,-79.2,29/09/2020
4500,Los Ríos,921763,337,0,189,-1.8,-79.533333,29/09/2020
4501,Manabí,1562079,934,3,867,-1.056181,-80.455217,29/09/2020
4502,Morona Santiago,196535,21,0,0,-2.3,-78.116667,29/09/2020
4503,Napo,133705,69,0,3,-0.989,-77.8159,29/09/2020
4504,Orellana,161338,51,0,18,-0.466667,-76.966667,29/09/2020
4505,Pastaza,114202,52,0,6,-1.066667,-78.001111,29/09/2020
4506,Pichincha,3228233,1434,16,225,-0.218611,-78.509722,29/09/2020
4507,Santa Elena,401178,365,0,273,-2.2267,-80.8583,29/09/2020
4508,Sto. Domingo Tsáchilas,511151,347,2,99,-0.254167,-79.171944,29/09/2020
4509,Sucumbíos,230503,90,0,2,0.084722,-76.882778,29/09/2020
4510,Tungurahua,590600,245,1,199,-1.241667,-78.619722,29/09/2020
4511,Zamora Chinchipe,120416,47,0,0,-4.12,-78.8,29/09/2020
4512,Azuay,881394,153,1,9,-2.897414,-79.004481,30/09/2020
4513,Bolívar,209933,63,0,7,-1.605556,-79.003056,30/09/2020
4514,Carchi,186869,90,0,1,0.81218,-77.71633,30/09/2020
4515,Cañar,281396,70,1,6,-2.733333,-78.833333,30/09/2020
4516,Chimborazo,524004,292,0,64,-1.674347,-78.648294,30/09/2020
4517,Cotopaxi,488716,225,3,43,-0.933333,-78.616667,30/09/2020
4518,El Oro,715751,395,3,116,-3.266667,-79.966667,30/09/2020
4519,Esmeraldas,591083,207,0,36,1.05,-79.2,30/09/2020
4520,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,30/09/2020
4521,Guayas,4387434,1714,1,1597,-2.183333,-79.883333,30/09/2020
4522,Imbabura,476257,123,3,4,0.362678,-78.130667,30/09/2020
4523,Loja,521154,198,2,41,-3.983333,-79.2,30/09/2020
4524,Los Ríos,921763,337,0,189,-1.8,-79.533333,30/09/2020
4525,Manabí,1562079,938,4,867,-1.056181,-80.455217,30/09/2020
4526,Morona Santiago,196535,21,0,0,-2.3,-78.116667,30/09/2020
4527,Napo,133705,69,0,3,-0.989,-77.8159,30/09/2020
4528,Orellana,161338,51,0,18,-0.466667,-76.966667,30/09/2020
4529,Pastaza,114202,52,0,6,-1.066667,-78.001111,30/09/2020
4530,Pichincha,3228233,1442,8,228,-0.218611,-78.509722,30/09/2020
4531,Santa Elena,401178,368,3,273,-2.2267,-80.8583,30/09/2020
4532,Sto. Domingo Tsáchilas,511151,347,0,99,-0.254167,-79.171944,30/09/2020
4533,Sucumbíos,230503,90,0,2,0.084722,-76.882778,30/09/2020
4534,Tungurahua,590600,250,5,199,-1.241667,-78.619722,30/09/2020
4535,Zamora Chinchipe,120416,50,3,0,-4.12,-78.8,30/09/2020
4536,Azuay,881394,155,2,9,-2.897414,-79.004481,01/10/2020
4537,Bolívar,209933,63,0,7,-1.605556,-79.003056,01/10/2020
4538,Carchi,186869,90,0,1,0.81218,-77.71633,01/10/2020
4539,Cañar,281396,70,0,6,-2.733333,-78.833333,01/10/2020
4540,Chimborazo,524004,295,3,64,-1.674347,-78.648294,01/10/2020
4541,Cotopaxi,488716,230,5,43,-0.933333,-78.616667,01/10/2020
4542,El Oro,715751,395,0,118,-3.266667,-79.966667,01/10/2020
4543,Esmeraldas,591083,207,0,36,1.05,-79.2,01/10/2020
4544,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,01/10/2020
4545,Guayas,4387434,1716,2,1597,-2.183333,-79.883333,01/10/2020
4546,Imbabura,476257,123,0,4,0.362678,-78.130667,01/10/2020
4547,Loja,521154,198,0,41,-3.983333,-79.2,01/10/2020
4548,Los Ríos,921763,337,0,189,-1.8,-79.533333,01/10/2020
4549,Manabí,1562079,942,4,867,-1.056181,-80.455217,01/10/2020
4550,Morona Santiago,196535,21,0,0,-2.3,-78.116667,01/10/2020
4551,Napo,133705,70,1,3,-0.989,-77.8159,01/10/2020
4552,Orellana,161338,52,1,18,-0.466667,-76.966667,01/10/2020
4553,Pastaza,114202,56,4,6,-1.066667,-78.001111,01/10/2020
4554,Pichincha,3228233,1480,38,229,-0.218611,-78.509722,01/10/2020
4555,Santa Elena,401178,368,0,273,-2.2267,-80.8583,01/10/2020
4556,Sto. Domingo Tsáchilas,511151,348,1,99,-0.254167,-79.171944,01/10/2020
4557,Sucumbíos,230503,90,0,2,0.084722,-76.882778,01/10/2020
4558,Tungurahua,590600,263,13,199,-1.241667,-78.619722,01/10/2020
4559,Zamora Chinchipe,120416,51,1,0,-4.12,-78.8,01/10/2020
4560,Azuay,881394,157,2,9,-2.897414,-79.004481,02/10/2020
4561,Bolívar,209933,63,0,7,-1.605556,-79.003056,02/10/2020
4562,Carchi,186869,90,0,1,0.81218,-77.71633,02/10/2020
4563,Cañar,281396,70,0,6,-2.733333,-78.833333,02/10/2020
4564,Chimborazo,524004,295,0,64,-1.674347,-78.648294,02/10/2020
4565,Cotopaxi,488716,232,2,43,-0.933333,-78.616667,02/10/2020
4566,El Oro,715751,405,10,118,-3.266667,-79.966667,02/10/2020
4567,Esmeraldas,591083,207,0,36,1.05,-79.2,02/10/2020
4568,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,02/10/2020
4569,Guayas,4387434,1716,0,1598,-2.183333,-79.883333,02/10/2020
4570,Imbabura,476257,125,2,4,0.362678,-78.130667,02/10/2020
4571,Loja,521154,200,2,41,-3.983333,-79.2,02/10/2020
4572,Los Ríos,921763,337,0,191,-1.8,-79.533333,02/10/2020
4573,Manabí,1562079,945,3,868,-1.056181,-80.455217,02/10/2020
4574,Morona Santiago,196535,21,0,0,-2.3,-78.116667,02/10/2020
4575,Napo,133705,70,0,3,-0.989,-77.8159,02/10/2020
4576,Orellana,161338,52,0,18,-0.466667,-76.966667,02/10/2020
4577,Pastaza,114202,57,1,6,-1.066667,-78.001111,02/10/2020
4578,Pichincha,3228233,1515,35,230,-0.218611,-78.509722,02/10/2020
4579,Santa Elena,401178,368,0,273,-2.2267,-80.8583,02/10/2020
4580,Sto. Domingo Tsáchilas,511151,348,0,99,-0.254167,-79.171944,02/10/2020
4581,Sucumbíos,230503,90,0,2,0.084722,-76.882778,02/10/2020
4582,Tungurahua,590600,263,0,199,-1.241667,-78.619722,02/10/2020
4583,Zamora Chinchipe,120416,51,0,0,-4.12,-78.8,02/10/2020
4584,Azuay,881394,158,1,9,-2.897414,-79.004481,03/10/2020
4585,Bolívar,209933,63,0,7,-1.605556,-79.003056,03/10/2020
4586,Carchi,186869,90,0,1,0.81218,-77.71633,03/10/2020
4587,Cañar,281396,70,0,6,-2.733333,-78.833333,03/10/2020
4588,Chimborazo,524004,295,0,64,-1.674347,-78.648294,03/10/2020
4589,Cotopaxi,488716,232,0,43,-0.933333,-78.616667,03/10/2020
4590,El Oro,715751,405,0,147,-3.266667,-79.966667,03/10/2020
4591,Esmeraldas,591083,207,0,36,1.05,-79.2,03/10/2020
4592,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,03/10/2020
4593,Guayas,4387434,1717,1,1598,-2.183333,-79.883333,03/10/2020
4594,Imbabura,476257,125,0,4,0.362678,-78.130667,03/10/2020
4595,Loja,521154,202,2,41,-3.983333,-79.2,03/10/2020
4596,Los Ríos,921763,337,0,191,-1.8,-79.533333,03/10/2020
4597,Manabí,1562079,960,15,877,-1.056181,-80.455217,03/10/2020
4598,Morona Santiago,196535,21,0,0,-2.3,-78.116667,03/10/2020
4599,Napo,133705,70,0,3,-0.989,-77.8159,03/10/2020
4600,Orellana,161338,52,0,18,-0.466667,-76.966667,03/10/2020
4601,Pastaza,114202,57,0,6,-1.066667,-78.001111,03/10/2020
4602,Pichincha,3228233,1560,45,230,-0.218611,-78.509722,03/10/2020
4603,Santa Elena,401178,368,0,273,-2.2267,-80.8583,03/10/2020
4604,Sto. Domingo Tsáchilas,511151,348,0,99,-0.254167,-79.171944,03/10/2020
4605,Sucumbíos,230503,90,0,2,0.084722,-76.882778,03/10/2020
4606,Tungurahua,590600,263,0,199,-1.241667,-78.619722,03/10/2020
4607,Zamora Chinchipe,120416,51,0,0,-4.12,-78.8,03/10/2020
4608,Azuay,881394,158,0,9,-2.897414,-79.004481,04/10/2020
4609,Bolívar,209933,63,0,7,-1.605556,-79.003056,04/10/2020
4610,Carchi,186869,91,1,1,0.81218,-77.71633,04/10/2020
4611,Cañar,281396,71,1,6,-2.733333,-78.833333,04/10/2020
4612,Chimborazo,524004,295,0,64,-1.674347,-78.648294,04/10/2020
4613,Cotopaxi,488716,233,1,43,-0.933333,-78.616667,04/10/2020
4614,El Oro,715751,417,12,147,-3.266667,-79.966667,04/10/2020
4615,Esmeraldas,591083,207,0,36,1.05,-79.2,04/10/2020
4616,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,04/10/2020
4617,Guayas,4387434,1718,1,1598,-2.183333,-79.883333,04/10/2020
4618,Imbabura,476257,125,0,4,0.362678,-78.130667,04/10/2020
4619,Loja,521154,203,1,41,-3.983333,-79.2,04/10/2020
4620,Los Ríos,921763,337,0,191,-1.8,-79.533333,04/10/2020
4621,Manabí,1562079,961,1,877,-1.056181,-80.455217,04/10/2020
4622,Morona Santiago,196535,21,0,0,-2.3,-78.116667,04/10/2020
4623,Napo,133705,70,0,3,-0.989,-77.8159,04/10/2020
4624,Orellana,161338,52,0,18,-0.466667,-76.966667,04/10/2020
4625,Pastaza,114202,57,0,6,-1.066667,-78.001111,04/10/2020
4626,Pichincha,3228233,1592,32,230,-0.218611,-78.509722,04/10/2020
4627,Santa Elena,401178,368,0,273,-2.2267,-80.8583,04/10/2020
4628,Sto. Domingo Tsáchilas,511151,348,0,99,-0.254167,-79.171944,04/10/2020
4629,Sucumbíos,230503,90,0,2,0.084722,-76.882778,04/10/2020
4630,Tungurahua,590600,263,0,199,-1.241667,-78.619722,04/10/2020
4631,Zamora Chinchipe,120416,51,0,0,-4.12,-78.8,04/10/2020
4632,Azuay,881394,158,0,9,-2.897414,-79.004481,05/10/2020
4633,Bolívar,209933,63,0,7,-1.605556,-79.003056,05/10/2020
4634,Carchi,186869,92,1,1,0.81218,-77.71633,05/10/2020
4635,Cañar,281396,71,0,6,-2.733333,-78.833333,05/10/2020
4636,Chimborazo,524004,295,0,64,-1.674347,-78.648294,05/10/2020
4637,Cotopaxi,488716,233,0,43,-0.933333,-78.616667,05/10/2020
4638,El Oro,715751,417,0,147,-3.266667,-79.966667,05/10/2020
4639,Esmeraldas,591083,207,0,36,1.05,-79.2,05/10/2020
4640,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,05/10/2020
4641,Guayas,4387434,1718,0,1599,-2.183333,-79.883333,05/10/2020
4642,Imbabura,476257,125,0,4,0.362678,-78.130667,05/10/2020
4643,Loja,521154,203,0,41,-3.983333,-79.2,05/10/2020
4644,Los Ríos,921763,337,0,191,-1.8,-79.533333,05/10/2020
4645,Manabí,1562079,961,0,877,-1.056181,-80.455217,05/10/2020
4646,Morona Santiago,196535,21,0,0,-2.3,-78.116667,05/10/2020
4647,Napo,133705,70,0,3,-0.989,-77.8159,05/10/2020
4648,Orellana,161338,52,0,18,-0.466667,-76.966667,05/10/2020
4649,Pastaza,114202,58,1,6,-1.066667,-78.001111,05/10/2020
4650,Pichincha,3228233,1623,31,230,-0.218611,-78.509722,05/10/2020
4651,Santa Elena,401178,368,0,273,-2.2267,-80.8583,05/10/2020
4652,Sto. Domingo Tsáchilas,511151,348,0,99,-0.254167,-79.171944,05/10/2020
4653,Sucumbíos,230503,90,0,2,0.084722,-76.882778,05/10/2020
4654,Tungurahua,590600,263,0,199,-1.241667,-78.619722,05/10/2020
4655,Zamora Chinchipe,120416,51,0,0,-4.12,-78.8,05/10/2020
4656,Azuay,881394,160,2,9,-2.897414,-79.004481,06/10/2020
4657,Bolívar,209933,63,0,7,-1.605556,-79.003056,06/10/2020
4658,Carchi,186869,92,0,1,0.81218,-77.71633,06/10/2020
4659,Cañar,281396,72,1,6,-2.733333,-78.833333,06/10/2020
4660,Chimborazo,524004,298,3,64,-1.674347,-78.648294,06/10/2020
4661,Cotopaxi,488716,233,0,43,-0.933333,-78.616667,06/10/2020
4662,El Oro,715751,417,0,147,-3.266667,-79.966667,06/10/2020
4663,Esmeraldas,591083,207,0,36,1.05,-79.2,06/10/2020
4664,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,06/10/2020
4665,Guayas,4387434,1719,1,1599,-2.183333,-79.883333,06/10/2020
4666,Imbabura,476257,126,1,4,0.362678,-78.130667,06/10/2020
4667,Loja,521154,203,0,41,-3.983333,-79.2,06/10/2020
4668,Los Ríos,921763,337,0,191,-1.8,-79.533333,06/10/2020
4669,Manabí,1562079,961,0,877,-1.056181,-80.455217,06/10/2020
4670,Morona Santiago,196535,21,0,0,-2.3,-78.116667,06/10/2020
4671,Napo,133705,70,0,3,-0.989,-77.8159,06/10/2020
4672,Orellana,161338,52,0,18,-0.466667,-76.966667,06/10/2020
4673,Pastaza,114202,58,0,6,-1.066667,-78.001111,06/10/2020
4674,Pichincha,3228233,1634,11,230,-0.218611,-78.509722,06/10/2020
4675,Santa Elena,401178,368,0,273,-2.2267,-80.8583,06/10/2020
4676,Sto. Domingo Tsáchilas,511151,348,0,99,-0.254167,-79.171944,06/10/2020
4677,Sucumbíos,230503,90,0,2,0.084722,-76.882778,06/10/2020
4678,Tungurahua,590600,263,0,200,-1.241667,-78.619722,06/10/2020
4679,Zamora Chinchipe,120416,52,1,0,-4.12,-78.8,06/10/2020
4680,Azuay,881394,160,0,9,-2.897414,-79.004481,07/10/2020
4681,Bolívar,209933,63,0,7,-1.605556,-79.003056,07/10/2020
4682,Carchi,186869,95,3,1,0.81218,-77.71633,07/10/2020
4683,Cañar,281396,72,0,6,-2.733333,-78.833333,07/10/2020
4684,Chimborazo,524004,298,0,64,-1.674347,-78.648294,07/10/2020
4685,Cotopaxi,488716,235,2,43,-0.933333,-78.616667,07/10/2020
4686,El Oro,715751,417,0,163,-3.266667,-79.966667,07/10/2020
4687,Esmeraldas,591083,207,0,36,1.05,-79.2,07/10/2020
4688,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,07/10/2020
4689,Guayas,4387434,1720,1,1599,-2.183333,-79.883333,07/10/2020
4690,Imbabura,476257,126,0,4,0.362678,-78.130667,07/10/2020
4691,Loja,521154,203,0,41,-3.983333,-79.2,07/10/2020
4692,Los Ríos,921763,338,1,191,-1.8,-79.533333,07/10/2020
4693,Manabí,1562079,967,6,876,-1.056181,-80.455217,07/10/2020
4694,Morona Santiago,196535,22,1,0,-2.3,-78.116667,07/10/2020
4695,Napo,133705,72,2,3,-0.989,-77.8159,07/10/2020
4696,Orellana,161338,53,1,17,-0.466667,-76.966667,07/10/2020
4697,Pastaza,114202,58,0,6,-1.066667,-78.001111,07/10/2020
4698,Pichincha,3228233,1642,8,231,-0.218611,-78.509722,07/10/2020
4699,Santa Elena,401178,368,0,273,-2.2267,-80.8583,07/10/2020
4700,Sto. Domingo Tsáchilas,511151,348,0,99,-0.254167,-79.171944,07/10/2020
4701,Sucumbíos,230503,91,1,2,0.084722,-76.882778,07/10/2020
4702,Tungurahua,590600,263,0,200,-1.241667,-78.619722,07/10/2020
4703,Zamora Chinchipe,120416,52,0,0,-4.12,-78.8,07/10/2020
4704,Azuay,881394,162,2,11,-2.897414,-79.004481,08/10/2020
4705,Bolívar,209933,63,0,11,-1.605556,-79.003056,08/10/2020
4706,Carchi,186869,95,0,1,0.81218,-77.71633,08/10/2020
4707,Cañar,281396,72,0,7,-2.733333,-78.833333,08/10/2020
4708,Chimborazo,524004,300,2,118,-1.674347,-78.648294,08/10/2020
4709,Cotopaxi,488716,238,3,56,-0.933333,-78.616667,08/10/2020
4710,El Oro,715751,417,0,168,-3.266667,-79.966667,08/10/2020
4711,Esmeraldas,591083,207,0,51,1.05,-79.2,08/10/2020
4712,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,08/10/2020
4713,Guayas,4387434,1722,2,1651,-2.183333,-79.883333,08/10/2020
4714,Imbabura,476257,127,1,6,0.362678,-78.130667,08/10/2020
4715,Loja,521154,203,0,41,-3.983333,-79.2,08/10/2020
4716,Los Ríos,921763,338,0,234,-1.8,-79.533333,08/10/2020
4717,Manabí,1562079,968,1,1000,-1.056181,-80.455217,08/10/2020
4718,Morona Santiago,196535,22,0,0,-2.3,-78.116667,08/10/2020
4719,Napo,133705,72,0,3,-0.989,-77.8159,08/10/2020
4720,Orellana,161338,53,0,17,-0.466667,-76.966667,08/10/2020
4721,Pastaza,114202,58,0,14,-1.066667,-78.001111,08/10/2020
4722,Pichincha,3228233,1667,25,236,-0.218611,-78.509722,08/10/2020
