,provincia,poblacion,total,nuevas,lat,lng,created_at
4628,Sto. Domingo Tsáchilas,511151,11717,1,-0.254167,-79.171944,12/07/2021
4629,Sucumbíos,230503,5520,0,0.084722,-76.882778,12/07/2021
4630,Tungurahua,590600,14628,0,-1.241667,-78.619722,12/07/2021
4631,Zamora Chinchipe,120416,2948,0,-4.12,-78.8,12/07/2021
4632,Azuay,881394,25709,7,-2.897414,-79.004481,13/07/2021
4633,Bolívar,209933,6779,6,-1.605556,-79.003056,13/07/2021
4634,Carchi,186869,8927,50,0.81218,-77.71633,13/07/2021
4635,Cañar,281396,6101,4,-2.733333,-78.833333,13/07/2021
4636,Chimborazo,524004,8699,70,-1.674347,-78.648294,13/07/2021
4637,Cotopaxi,488716,11652,37,-0.933333,-78.616667,13/07/2021
4638,El Oro,715751,22029,2,-3.266667,-79.966667,13/07/2021
4639,Esmeraldas,591083,9115,37,1.05,-79.2,13/07/2021
4640,Galápagos,33042,1469,0,-0.7999999999999999,-89.4,13/07/2021
4641,Guayas,4387434,66420,8,-2.183333,-79.883333,13/07/2021
4642,Imbabura,476257,15596,72,0.362678,-78.130667,13/07/2021
4643,Loja,521154,17314,6,-3.983333,-79.2,13/07/2021
4644,Los Ríos,921763,12775,6,-1.8,-79.533333,13/07/2021
4645,Manabí,1562079,32425,6,-1.056181,-80.455217,13/07/2021
4646,Morona Santiago,196535,6277,1,-2.3,-78.116667,13/07/2021
4647,Napo,133705,3662,2,-0.989,-77.8159,13/07/2021
4648,Orellana,161338,3531,0,-0.466667,-76.966667,13/07/2021
4649,Pastaza,114202,3413,43,-1.066667,-78.001111,13/07/2021
4650,Pichincha,3228233,169593,1959,-0.218611,-78.509722,13/07/2021
4651,Santa Elena,401178,4431,0,-2.2267,-80.8583,13/07/2021
4652,Sto. Domingo Tsáchilas,511151,11763,46,-0.254167,-79.171944,13/07/2021
4653,Sucumbíos,230503,5539,19,0.084722,-76.882778,13/07/2021
4654,Tungurahua,590600,14715,87,-1.241667,-78.619722,13/07/2021
4655,Zamora Chinchipe,120416,2948,0,-4.12,-78.8,13/07/2021
4656,Azuay,881394,25771,62,-2.897414,-79.004481,14/07/2021
4657,Bolívar,209933,6781,2,-1.605556,-79.003056,14/07/2021
4658,Carchi,186869,8973,46,0.81218,-77.71633,14/07/2021
4659,Cañar,281396,6111,10,-2.733333,-78.833333,14/07/2021
4660,Chimborazo,524004,8718,19,-1.674347,-78.648294,14/07/2021
4661,Cotopaxi,488716,11659,7,-0.933333,-78.616667,14/07/2021
4662,El Oro,715751,22056,27,-3.266667,-79.966667,14/07/2021
4663,Esmeraldas,591083,9124,9,1.05,-79.2,14/07/2021
4664,Galápagos,33042,1471,2,-0.7999999999999999,-89.4,14/07/2021
4665,Guayas,4387434,66540,120,-2.183333,-79.883333,14/07/2021
4666,Imbabura,476257,15625,29,0.362678,-78.130667,14/07/2021
4667,Loja,521154,17333,19,-3.983333,-79.2,14/07/2021
4668,Los Ríos,921763,12791,16,-1.8,-79.533333,14/07/2021
4669,Manabí,1562079,32446,21,-1.056181,-80.455217,14/07/2021
4670,Morona Santiago,196535,6291,14,-2.3,-78.116667,14/07/2021
4671,Napo,133705,3677,15,-0.989,-77.8159,14/07/2021
4672,Orellana,161338,3542,11,-0.466667,-76.966667,14/07/2021
4673,Pastaza,114202,3413,0,-1.066667,-78.001111,14/07/2021
4674,Pichincha,3228233,170004,411,-0.218611,-78.509722,14/07/2021
4675,Santa Elena,401178,4432,1,-2.2267,-80.8583,14/07/2021
4676,Sto. Domingo Tsáchilas,511151,11779,16,-0.254167,-79.171944,14/07/2021
4677,Sucumbíos,230503,5541,2,0.084722,-76.882778,14/07/2021
4678,Tungurahua,590600,14728,13,-1.241667,-78.619722,14/07/2021
4679,Zamora Chinchipe,120416,2951,3,-4.12,-78.8,14/07/2021
4680,Azuay,881394,25847,76,-2.897414,-79.004481,15/07/2021
4681,Bolívar,209933,6781,0,-1.605556,-79.003056,15/07/2021
4682,Carchi,186869,8986,13,0.81218,-77.71633,15/07/2021
4683,Cañar,281396,6124,13,-2.733333,-78.833333,15/07/2021
4684,Chimborazo,524004,8730,12,-1.674347,-78.648294,15/07/2021
4685,Cotopaxi,488716,11674,15,-0.933333,-78.616667,15/07/2021
4686,El Oro,715751,22077,21,-3.266667,-79.966667,15/07/2021
4687,Esmeraldas,591083,9133,9,1.05,-79.2,15/07/2021
4688,Galápagos,33042,1471,0,-0.7999999999999999,-89.4,15/07/2021
4689,Guayas,4387434,66729,189,-2.183333,-79.883333,15/07/2021
4690,Imbabura,476257,15654,29,0.362678,-78.130667,15/07/2021
4691,Loja,521154,17358,25,-3.983333,-79.2,15/07/2021
4692,Los Ríos,921763,12801,10,-1.8,-79.533333,15/07/2021
4693,Manabí,1562079,32473,27,-1.056181,-80.455217,15/07/2021
4694,Morona Santiago,196535,6296,5,-2.3,-78.116667,15/07/2021
4695,Napo,133705,3691,14,-0.989,-77.8159,15/07/2021
4696,Orellana,161338,3543,1,-0.466667,-76.966667,15/07/2021
4697,Pastaza,114202,3421,8,-1.066667,-78.001111,15/07/2021
4698,Pichincha,3228233,170450,446,-0.218611,-78.509722,15/07/2021
4699,Santa Elena,401178,4433,1,-2.2267,-80.8583,15/07/2021
4700,Sto. Domingo Tsáchilas,511151,11799,20,-0.254167,-79.171944,15/07/2021
4701,Sucumbíos,230503,5542,1,0.084722,-76.882778,15/07/2021
4702,Tungurahua,590600,14755,27,-1.241667,-78.619722,15/07/2021
4703,Zamora Chinchipe,120416,2954,3,-4.12,-78.8,15/07/2021
4704,Azuay,881394,25918,71,-2.897414,-79.004481,16/07/2021
4705,Bolívar,209933,6804,23,-1.605556,-79.003056,16/07/2021
4706,Carchi,186869,9008,22,0.81218,-77.71633,16/07/2021
4707,Cañar,281396,6136,12,-2.733333,-78.833333,16/07/2021
4708,Chimborazo,524004,8739,9,-1.674347,-78.648294,16/07/2021
4709,Cotopaxi,488716,11695,21,-0.933333,-78.616667,16/07/2021
4710,El Oro,715751,22158,81,-3.266667,-79.966667,16/07/2021
4711,Esmeraldas,591083,9133,0,1.05,-79.2,16/07/2021
4712,Galápagos,33042,1471,0,-0.7999999999999999,-89.4,16/07/2021
4713,Guayas,4387434,66808,79,-2.183333,-79.883333,16/07/2021
4714,Imbabura,476257,15718,64,0.362678,-78.130667,16/07/2021
4715,Loja,521154,17372,14,-3.983333,-79.2,16/07/2021
4716,Los Ríos,921763,12806,5,-1.8,-79.533333,16/07/2021
4717,Manabí,1562079,32480,7,-1.056181,-80.455217,16/07/2021
4718,Morona Santiago,196535,6327,31,-2.3,-78.116667,16/07/2021
4719,Napo,133705,3693,2,-0.989,-77.8159,16/07/2021
4720,Orellana,161338,3545,2,-0.466667,-76.966667,16/07/2021
4721,Pastaza,114202,3424,3,-1.066667,-78.001111,16/07/2021
4722,Pichincha,3228233,170875,425,-0.218611,-78.509722,16/07/2021
4723,Santa Elena,401178,4435,2,-2.2267,-80.8583,16/07/2021
4724,Sto. Domingo Tsáchilas,511151,11801,2,-0.254167,-79.171944,16/07/2021
4725,Sucumbíos,230503,5550,8,0.084722,-76.882778,16/07/2021
4726,Tungurahua,590600,14796,41,-1.241667,-78.619722,16/07/2021
4727,Zamora Chinchipe,120416,2955,1,-4.12,-78.8,16/07/2021
4728,Azuay,881394,25988,70,-2.897414,-79.004481,17/07/2021
4729,Bolívar,209933,6806,2,-1.605556,-79.003056,17/07/2021
4730,Carchi,186869,9079,71,0.81218,-77.71633,17/07/2021
4731,Cañar,281396,6158,22,-2.733333,-78.833333,17/07/2021
4732,Chimborazo,524004,8761,22,-1.674347,-78.648294,17/07/2021
4733,Cotopaxi,488716,11716,21,-0.933333,-78.616667,17/07/2021
4734,El Oro,715751,22180,22,-3.266667,-79.966667,17/07/2021
4735,Esmeraldas,591083,9179,46,1.05,-79.2,17/07/2021
4736,Galápagos,33042,1471,0,-0.7999999999999999,-89.4,17/07/2021
4737,Guayas,4387434,66941,133,-2.183333,-79.883333,17/07/2021
4738,Imbabura,476257,15782,64,0.362678,-78.130667,17/07/2021
4739,Loja,521154,17389,17,-3.983333,-79.2,17/07/2021
4740,Los Ríos,921763,12818,12,-1.8,-79.533333,17/07/2021
4741,Manabí,1562079,32496,16,-1.056181,-80.455217,17/07/2021
4742,Morona Santiago,196535,6344,17,-2.3,-78.116667,17/07/2021
4743,Napo,133705,3707,14,-0.989,-77.8159,17/07/2021
4744,Orellana,161338,3551,6,-0.466667,-76.966667,17/07/2021
4745,Pastaza,114202,3437,13,-1.066667,-78.001111,17/07/2021
4746,Pichincha,3228233,171741,866,-0.218611,-78.509722,17/07/2021
4747,Santa Elena,401178,4439,4,-2.2267,-80.8583,17/07/2021
4748,Sto. Domingo Tsáchilas,511151,11818,17,-0.254167,-79.171944,17/07/2021
4749,Sucumbíos,230503,5566,16,0.084722,-76.882778,17/07/2021
4750,Tungurahua,590600,14892,96,-1.241667,-78.619722,17/07/2021
4751,Zamora Chinchipe,120416,2956,1,-4.12,-78.8,17/07/2021
4752,Azuay,881394,26039,51,-2.897414,-79.004481,18/07/2021
4753,Bolívar,209933,6818,12,-1.605556,-79.003056,18/07/2021
4754,Carchi,186869,9081,2,0.81218,-77.71633,18/07/2021
4755,Cañar,281396,6165,7,-2.733333,-78.833333,18/07/2021
4756,Chimborazo,524004,8783,22,-1.674347,-78.648294,18/07/2021
4757,Cotopaxi,488716,11748,32,-0.933333,-78.616667,18/07/2021
4758,El Oro,715751,22235,55,-3.266667,-79.966667,18/07/2021
4759,Esmeraldas,591083,9241,62,1.05,-79.2,18/07/2021
4760,Galápagos,33042,1472,1,-0.7999999999999999,-89.4,18/07/2021
4761,Guayas,4387434,67016,75,-2.183333,-79.883333,18/07/2021
4762,Imbabura,476257,15829,47,0.362678,-78.130667,18/07/2021
4763,Loja,521154,17405,16,-3.983333,-79.2,18/07/2021
4764,Los Ríos,921763,12838,20,-1.8,-79.533333,18/07/2021
4765,Manabí,1562079,32528,32,-1.056181,-80.455217,18/07/2021
4766,Morona Santiago,196535,6388,44,-2.3,-78.116667,18/07/2021
4767,Napo,133705,3741,34,-0.989,-77.8159,18/07/2021
4768,Orellana,161338,3562,11,-0.466667,-76.966667,18/07/2021
4769,Pastaza,114202,3448,11,-1.066667,-78.001111,18/07/2021
4770,Pichincha,3228233,171997,256,-0.218611,-78.509722,18/07/2021
4771,Santa Elena,401178,4439,0,-2.2267,-80.8583,18/07/2021
4772,Sto. Domingo Tsáchilas,511151,11823,5,-0.254167,-79.171944,18/07/2021
4773,Sucumbíos,230503,5606,40,0.084722,-76.882778,18/07/2021
4774,Tungurahua,590600,14907,15,-1.241667,-78.619722,18/07/2021
4775,Zamora Chinchipe,120416,2956,0,-4.12,-78.8,18/07/2021
4776,Azuay,881394,26077,38,-2.897414,-79.004481,19/07/2021
4777,Bolívar,209933,6818,0,-1.605556,-79.003056,19/07/2021
4778,Carchi,186869,9116,35,0.81218,-77.71633,19/07/2021
4779,Cañar,281396,6168,3,-2.733333,-78.833333,19/07/2021
4780,Chimborazo,524004,8789,6,-1.674347,-78.648294,19/07/2021
4781,Cotopaxi,488716,11749,1,-0.933333,-78.616667,19/07/2021
4782,El Oro,715751,22254,19,-3.266667,-79.966667,19/07/2021
4783,Esmeraldas,591083,9241,0,1.05,-79.2,19/07/2021
4784,Galápagos,33042,1472,0,-0.7999999999999999,-89.4,19/07/2021
4785,Guayas,4387434,67030,14,-2.183333,-79.883333,19/07/2021
4786,Imbabura,476257,15836,7,0.362678,-78.130667,19/07/2021
4787,Loja,521154,17405,0,-3.983333,-79.2,19/07/2021
4788,Los Ríos,921763,12838,0,-1.8,-79.533333,19/07/2021
4789,Manabí,1562079,32556,28,-1.056181,-80.455217,19/07/2021
4790,Morona Santiago,196535,6395,7,-2.3,-78.116667,19/07/2021
4791,Napo,133705,3741,0,-0.989,-77.8159,19/07/2021
4792,Orellana,161338,3562,0,-0.466667,-76.966667,19/07/2021
4793,Pastaza,114202,3450,2,-1.066667,-78.001111,19/07/2021
4794,Pichincha,3228233,172067,70,-0.218611,-78.509722,19/07/2021
4795,Santa Elena,401178,4439,0,-2.2267,-80.8583,19/07/2021
4796,Sto. Domingo Tsáchilas,511151,11837,14,-0.254167,-79.171944,19/07/2021
4797,Sucumbíos,230503,5606,0,0.084722,-76.882778,19/07/2021
4798,Tungurahua,590600,14910,3,-1.241667,-78.619722,19/07/2021
4799,Zamora Chinchipe,120416,2956,0,-4.12,-78.8,19/07/2021
4800,Azuay,881394,26185,108,-2.897414,-79.004481,20/07/2021
4801,Bolívar,209933,6821,3,-1.605556,-79.003056,20/07/2021
4802,Carchi,186869,9172,56,0.81218,-77.71633,20/07/2021
4803,Cañar,281396,6218,50,-2.733333,-78.833333,20/07/2021
4804,Chimborazo,524004,8814,25,-1.674347,-78.648294,20/07/2021
4805,Cotopaxi,488716,11762,13,-0.933333,-78.616667,20/07/2021
4806,El Oro,715751,22353,99,-3.266667,-79.966667,20/07/2021
4807,Esmeraldas,591083,9265,24,1.05,-79.2,20/07/2021
4808,Galápagos,33042,1472,0,-0.7999999999999999,-89.4,20/07/2021
4809,Guayas,4387434,67196,166,-2.183333,-79.883333,20/07/2021
4810,Imbabura,476257,15899,63,0.362678,-78.130667,20/07/2021
4811,Loja,521154,17486,81,-3.983333,-79.2,20/07/2021
4812,Los Ríos,921763,12843,5,-1.8,-79.533333,20/07/2021
4813,Manabí,1562079,32566,10,-1.056181,-80.455217,20/07/2021
4814,Morona Santiago,196535,6398,3,-2.3,-78.116667,20/07/2021
4815,Napo,133705,3749,8,-0.989,-77.8159,20/07/2021
4816,Orellana,161338,3566,4,-0.466667,-76.966667,20/07/2021
4817,Pastaza,114202,3455,5,-1.066667,-78.001111,20/07/2021
4818,Pichincha,3228233,172910,843,-0.218611,-78.509722,20/07/2021
4819,Santa Elena,401178,4440,1,-2.2267,-80.8583,20/07/2021
4820,Sto. Domingo Tsáchilas,511151,11857,20,-0.254167,-79.171944,20/07/2021
4821,Sucumbíos,230503,5615,9,0.084722,-76.882778,20/07/2021
4822,Tungurahua,590600,14937,27,-1.241667,-78.619722,20/07/2021
4823,Zamora Chinchipe,120416,2967,11,-4.12,-78.8,20/07/2021
4824,Azuay,881394,26262,77,-2.897414,-79.004481,21/07/2021
4825,Bolívar,209933,6826,5,-1.605556,-79.003056,21/07/2021
4826,Carchi,186869,9183,11,0.81218,-77.71633,21/07/2021
4827,Cañar,281396,6223,5,-2.733333,-78.833333,21/07/2021
4828,Chimborazo,524004,8830,16,-1.674347,-78.648294,21/07/2021
4829,Cotopaxi,488716,11773,11,-0.933333,-78.616667,21/07/2021
4830,El Oro,715751,22382,29,-3.266667,-79.966667,21/07/2021
4831,Esmeraldas,591083,9269,4,1.05,-79.2,21/07/2021
4832,Galápagos,33042,1472,0,-0.7999999999999999,-89.4,21/07/2021
4833,Guayas,4387434,67229,33,-2.183333,-79.883333,21/07/2021
4834,Imbabura,476257,15928,29,0.362678,-78.130667,21/07/2021
4835,Loja,521154,17559,73,-3.983333,-79.2,21/07/2021
4836,Los Ríos,921763,12850,7,-1.8,-79.533333,21/07/2021
4837,Manabí,1562079,32585,19,-1.056181,-80.455217,21/07/2021
4838,Morona Santiago,196535,6398,0,-2.3,-78.116667,21/07/2021
4839,Napo,133705,3750,1,-0.989,-77.8159,21/07/2021
4840,Orellana,161338,3569,3,-0.466667,-76.966667,21/07/2021
4841,Pastaza,114202,3457,2,-1.066667,-78.001111,21/07/2021
4842,Pichincha,3228233,173203,293,-0.218611,-78.509722,21/07/2021
4843,Santa Elena,401178,4440,0,-2.2267,-80.8583,21/07/2021
4844,Sto. Domingo Tsáchilas,511151,11867,10,-0.254167,-79.171944,21/07/2021
4845,Sucumbíos,230503,5627,12,0.084722,-76.882778,21/07/2021
4846,Tungurahua,590600,14964,27,-1.241667,-78.619722,21/07/2021
4847,Zamora Chinchipe,120416,2969,2,-4.12,-78.8,21/07/2021
4848,Azuay,881394,26337,75,-2.897414,-79.004481,22/07/2021
4849,Bolívar,209933,6848,22,-1.605556,-79.003056,22/07/2021
4850,Carchi,186869,9237,54,0.81218,-77.71633,22/07/2021
4851,Cañar,281396,6250,27,-2.733333,-78.833333,22/07/2021
4852,Chimborazo,524004,8845,15,-1.674347,-78.648294,22/07/2021
4853,Cotopaxi,488716,11789,16,-0.933333,-78.616667,22/07/2021
4854,El Oro,715751,22429,47,-3.266667,-79.966667,22/07/2021
4855,Esmeraldas,591083,9274,5,1.05,-79.2,22/07/2021
4856,Galápagos,33042,1472,0,-0.7999999999999999,-89.4,22/07/2021
4857,Guayas,4387434,67355,126,-2.183333,-79.883333,22/07/2021
4858,Imbabura,476257,15985,57,0.362678,-78.130667,22/07/2021
4859,Loja,521154,17575,16,-3.983333,-79.2,22/07/2021
4860,Los Ríos,921763,12866,16,-1.8,-79.533333,22/07/2021
4861,Manabí,1562079,32641,56,-1.056181,-80.455217,22/07/2021
4862,Morona Santiago,196535,6438,40,-2.3,-78.116667,22/07/2021
4863,Napo,133705,3761,11,-0.989,-77.8159,22/07/2021
4864,Orellana,161338,3573,4,-0.466667,-76.966667,22/07/2021
4865,Pastaza,114202,3465,8,-1.066667,-78.001111,22/07/2021
4866,Pichincha,3228233,173720,517,-0.218611,-78.509722,22/07/2021
4867,Santa Elena,401178,4445,5,-2.2267,-80.8583,22/07/2021
4868,Sto. Domingo Tsáchilas,511151,11869,2,-0.254167,-79.171944,22/07/2021
4869,Sucumbíos,230503,5663,36,0.084722,-76.882778,22/07/2021
4870,Tungurahua,590600,14977,13,-1.241667,-78.619722,22/07/2021
4871,Zamora Chinchipe,120416,2970,1,-4.12,-78.8,22/07/2021
4872,Azuay,881394,26413,76,-2.897414,-79.004481,23/07/2021
4873,Bolívar,209933,6849,1,-1.605556,-79.003056,23/07/2021
4874,Carchi,186869,9243,6,0.81218,-77.71633,23/07/2021
4875,Cañar,281396,6271,21,-2.733333,-78.833333,23/07/2021
4876,Chimborazo,524004,8863,18,-1.674347,-78.648294,23/07/2021
4877,Cotopaxi,488716,11797,8,-0.933333,-78.616667,23/07/2021
4878,El Oro,715751,22517,88,-3.266667,-79.966667,23/07/2021
4879,Esmeraldas,591083,9325,51,1.05,-79.2,23/07/2021
4880,Galápagos,33042,1473,1,-0.7999999999999999,-89.4,23/07/2021
4881,Guayas,4387434,67416,61,-2.183333,-79.883333,23/07/2021
4882,Imbabura,476257,16040,55,0.362678,-78.130667,23/07/2021
4883,Loja,521154,17605,30,-3.983333,-79.2,23/07/2021
4884,Los Ríos,921763,12873,7,-1.8,-79.533333,23/07/2021
4885,Manabí,1562079,32671,30,-1.056181,-80.455217,23/07/2021
4886,Morona Santiago,196535,6452,14,-2.3,-78.116667,23/07/2021
4887,Napo,133705,3766,5,-0.989,-77.8159,23/07/2021
4888,Orellana,161338,3584,11,-0.466667,-76.966667,23/07/2021
4889,Pastaza,114202,3475,10,-1.066667,-78.001111,23/07/2021
4890,Pichincha,3228233,174118,398,-0.218611,-78.509722,23/07/2021
4891,Santa Elena,401178,4446,1,-2.2267,-80.8583,23/07/2021
4892,Sto. Domingo Tsáchilas,511151,11873,4,-0.254167,-79.171944,23/07/2021
4893,Sucumbíos,230503,5664,1,0.084722,-76.882778,23/07/2021
4894,Tungurahua,590600,15014,37,-1.241667,-78.619722,23/07/2021
4895,Zamora Chinchipe,120416,2972,2,-4.12,-78.8,23/07/2021
4896,Azuay,881394,26413,0,-2.897414,-79.004481,24/07/2021
4897,Bolívar,209933,6849,0,-1.605556,-79.003056,24/07/2021
4898,Carchi,186869,9243,0,0.81218,-77.71633,24/07/2021
4899,Cañar,281396,6271,0,-2.733333,-78.833333,24/07/2021
4900,Chimborazo,524004,8863,0,-1.674347,-78.648294,24/07/2021
4901,Cotopaxi,488716,11797,0,-0.933333,-78.616667,24/07/2021
4902,El Oro,715751,22517,0,-3.266667,-79.966667,24/07/2021
4903,Esmeraldas,591083,9325,0,1.05,-79.2,24/07/2021
4904,Galápagos,33042,1473,0,-0.7999999999999999,-89.4,24/07/2021
4905,Guayas,4387434,67416,0,-2.183333,-79.883333,24/07/2021
4906,Imbabura,476257,16040,0,0.362678,-78.130667,24/07/2021
4907,Loja,521154,17605,0,-3.983333,-79.2,24/07/2021
4908,Los Ríos,921763,12873,0,-1.8,-79.533333,24/07/2021
4909,Manabí,1562079,32671,0,-1.056181,-80.455217,24/07/2021
4910,Morona Santiago,196535,6452,0,-2.3,-78.116667,24/07/2021
4911,Napo,133705,3766,0,-0.989,-77.8159,24/07/2021
4912,Orellana,161338,3584,0,-0.466667,-76.966667,24/07/2021
4913,Pastaza,114202,3475,0,-1.066667,-78.001111,24/07/2021
4914,Pichincha,3228233,174118,0,-0.218611,-78.509722,24/07/2021
4915,Santa Elena,401178,4446,0,-2.2267,-80.8583,24/07/2021
4916,Sto. Domingo Tsáchilas,511151,11873,0,-0.254167,-79.171944,24/07/2021
4917,Sucumbíos,230503,5664,0,0.084722,-76.882778,24/07/2021
4918,Tungurahua,590600,15014,0,-1.241667,-78.619722,24/07/2021
4919,Zamora Chinchipe,120416,2972,0,-4.12,-78.8,24/07/2021
4920,Azuay,881394,26413,0,-2.897414,-79.004481,25/07/2021
4921,Bolívar,209933,6849,0,-1.605556,-79.003056,25/07/2021
4922,Carchi,186869,9243,0,0.81218,-77.71633,25/07/2021
4923,Cañar,281396,6271,0,-2.733333,-78.833333,25/07/2021
4924,Chimborazo,524004,8863,0,-1.674347,-78.648294,25/07/2021
4925,Cotopaxi,488716,11797,0,-0.933333,-78.616667,25/07/2021
4926,El Oro,715751,22517,0,-3.266667,-79.966667,25/07/2021
4927,Esmeraldas,591083,9325,0,1.05,-79.2,25/07/2021
4928,Galápagos,33042,1473,0,-0.7999999999999999,-89.4,25/07/2021
4929,Guayas,4387434,67416,0,-2.183333,-79.883333,25/07/2021
4930,Imbabura,476257,16040,0,0.362678,-78.130667,25/07/2021
4931,Loja,521154,17605,0,-3.983333,-79.2,25/07/2021
4932,Los Ríos,921763,12873,0,-1.8,-79.533333,25/07/2021
4933,Manabí,1562079,32671,0,-1.056181,-80.455217,25/07/2021
4934,Morona Santiago,196535,6452,0,-2.3,-78.116667,25/07/2021
4935,Napo,133705,3766,0,-0.989,-77.8159,25/07/2021
4936,Orellana,161338,3584,0,-0.466667,-76.966667,25/07/2021
4937,Pastaza,114202,3475,0,-1.066667,-78.001111,25/07/2021
4938,Pichincha,3228233,174118,0,-0.218611,-78.509722,25/07/2021
4939,Santa Elena,401178,4446,0,-2.2267,-80.8583,25/07/2021
4940,Sto. Domingo Tsáchilas,511151,11873,0,-0.254167,-79.171944,25/07/2021
4941,Sucumbíos,230503,5664,0,0.084722,-76.882778,25/07/2021
4942,Tungurahua,590600,15014,0,-1.241667,-78.619722,25/07/2021
4943,Zamora Chinchipe,120416,2972,0,-4.12,-78.8,25/07/2021
4944,Azuay,881394,26518,105,-2.897414,-79.004481,26/07/2021
4945,Bolívar,209933,6857,8,-1.605556,-79.003056,26/07/2021
4946,Carchi,186869,9320,77,0.81218,-77.71633,26/07/2021
4947,Cañar,281396,6277,6,-2.733333,-78.833333,26/07/2021
4948,Chimborazo,524004,8882,19,-1.674347,-78.648294,26/07/2021
4949,Cotopaxi,488716,11828,31,-0.933333,-78.616667,26/07/2021
4950,El Oro,715751,22599,82,-3.266667,-79.966667,26/07/2021
4951,Esmeraldas,591083,9376,51,1.05,-79.2,26/07/2021
4952,Galápagos,33042,1473,0,-0.7999999999999999,-89.4,26/07/2021
4953,Guayas,4387434,67537,121,-2.183333,-79.883333,26/07/2021
4954,Imbabura,476257,16153,113,0.362678,-78.130667,26/07/2021
4955,Loja,521154,17620,15,-3.983333,-79.2,26/07/2021
4956,Los Ríos,921763,12877,4,-1.8,-79.533333,26/07/2021
4957,Manabí,1562079,32700,29,-1.056181,-80.455217,26/07/2021
4958,Morona Santiago,196535,6499,47,-2.3,-78.116667,26/07/2021
4959,Napo,133705,3779,13,-0.989,-77.8159,26/07/2021
4960,Orellana,161338,3584,0,-0.466667,-76.966667,26/07/2021
4961,Pastaza,114202,3490,15,-1.066667,-78.001111,26/07/2021
4962,Pichincha,3228233,175475,1357,-0.218611,-78.509722,26/07/2021
4963,Santa Elena,401178,4448,2,-2.2267,-80.8583,26/07/2021
4964,Sto. Domingo Tsáchilas,511151,11914,41,-0.254167,-79.171944,26/07/2021
4965,Sucumbíos,230503,5688,24,0.084722,-76.882778,26/07/2021
4966,Tungurahua,590600,15081,67,-1.241667,-78.619722,26/07/2021
4967,Zamora Chinchipe,120416,2972,0,-4.12,-78.8,26/07/2021
4968,Azuay,881394,26582,64,-2.897414,-79.004481,27/07/2021
4969,Bolívar,209933,6861,4,-1.605556,-79.003056,27/07/2021
4970,Carchi,186869,9370,50,0.81218,-77.71633,27/07/2021
4971,Cañar,281396,6292,15,-2.733333,-78.833333,27/07/2021
4972,Chimborazo,524004,8887,5,-1.674347,-78.648294,27/07/2021
4973,Cotopaxi,488716,11842,14,-0.933333,-78.616667,27/07/2021
4974,El Oro,715751,22636,37,-3.266667,-79.966667,27/07/2021
4975,Esmeraldas,591083,9380,4,1.05,-79.2,27/07/2021
4976,Galápagos,33042,1473,0,-0.7999999999999999,-89.4,27/07/2021
4977,Guayas,4387434,67551,14,-2.183333,-79.883333,27/07/2021
4978,Imbabura,476257,16188,35,0.362678,-78.130667,27/07/2021
4979,Loja,521154,17658,38,-3.983333,-79.2,27/07/2021
4980,Los Ríos,921763,12877,0,-1.8,-79.533333,27/07/2021
4981,Manabí,1562079,32709,9,-1.056181,-80.455217,27/07/2021
4982,Morona Santiago,196535,6508,9,-2.3,-78.116667,27/07/2021
4983,Napo,133705,3787,8,-0.989,-77.8159,27/07/2021
4984,Orellana,161338,3586,2,-0.466667,-76.966667,27/07/2021
4985,Pastaza,114202,3493,3,-1.066667,-78.001111,27/07/2021
4986,Pichincha,3228233,175918,443,-0.218611,-78.509722,27/07/2021
4987,Santa Elena,401178,4448,0,-2.2267,-80.8583,27/07/2021
4988,Sto. Domingo Tsáchilas,511151,11916,2,-0.254167,-79.171944,27/07/2021
4989,Sucumbíos,230503,5688,0,0.084722,-76.882778,27/07/2021
4990,Tungurahua,590600,15106,25,-1.241667,-78.619722,27/07/2021
